id,firstName,lastName,overall,nationality,primaryPosition,secondaryPosition,tertiaryPosition,secondaryOverall,tertiaryOverall,maxOverall,preferredFoot,age,height,pace,shooting,passing,dribbling,defense,physical,goalkeeping,retirementYears,energy,nbSeasonYellows,ownerMatchesClubOwner,revenueShare,totalRevenueShare,nbMatches,revenueSharePenalty,autoAccept,stats.assists,stats.chancesCreated,stats.clearances,stats.crosses,stats.crossesAccurate,stats.defensiveDuelsWon,stats.draws,stats.dribbledPast,stats.dribblingSuccess,stats.foulsCommitted,stats.foulsSuffered,stats.goals,stats.goalsConceded,stats.losses,stats.nbMatches,stats.ownGoals,stats.passes,stats.passesAccurate,stats.rating,stats.redCards,stats.saves,stats.shots,stats.shotsIntercepted,stats.shotsInterceptions,stats.shotsOnTarget,stats.time,stats.wins,stats.xG,stats.yellowCards
36609,August,Frey,87,GERMANY,RM,RWB,RW,83,83,87,RIGHT,27,187,69,85,88,87,83,86,0,,9527,4,True,0,0,,,False,7,60,35,171,31,161,9,140,49,48,22,2,0,4,22,0,1183,934,157.19,2,0,11,1,4,4,114735,9,2.25,8
56957,Mourad,de Oliveira,81,FRANCE,CB,,,,,81,RIGHT,27,169,69,56,46,46,89,82,0,,9702,6,True,0,0,,,False,1,4,81,6,1,111,5,77,12,23,17,0,0,6,20,0,756,622,130.28,0,0,0,0,8,0,108000,9,0,6
287539,Emiliano,Cardozo,80,ARGENTINA,CB,,,,,80,LEFT,23,177,70,24,61,52,90,64,0,,9726,2,True,0,0,,,False,0,2,35,4,0,50,5,34,4,11,11,0,0,2,9,0,334,275,61.25,0,0,0,0,8,0,48600,2,0,2
160389,Abdelaziz,Karim,81,MOROCCO,RW,LW,CAM,80,79,81,LEFT,28,187,82,88,80,76,36,59,0,,9834,4,True,0,0,,,False,1,12,3,44,6,4,3,26,18,10,13,4,0,4,8,0,337,243,55.36,0,0,19,4,0,7,43200,1,2.35,4
20787,Murray,Docherty,84,SCOTLAND,CB,,,,,84,LEFT,33,180,53,42,53,61,90,86,0,,8948,2,True,0,0,,,False,0,3,95,6,1,65,8,34,9,15,19,1,0,5,21,0,721,611,149.88,0,0,2,0,26,2,113400,8,0.07,2
39268,Rigobert,Mai,83,CAMEROON,RW,,,,,83,RIGHT,29,174,82,75,90,83,24,60,0,,9438,3,True,0,0,,,False,7,46,7,102,23,4,7,57,31,17,19,2,0,3,18,0,667,501,126.01,0,0,28,7,0,8,97200,8,3.59,3
21721,Adrian,Malec,81,POLAND,ST,,,,,81,RIGHT,28,179,64,93,56,78,31,65,0,,9847,2,True,0,0,,,False,0,8,6,3,1,4,4,20,15,16,9,19,0,4,14,0,313,215,103.84,0,0,62,14,1,27,75600,6,11.39,2
1750,Cirilo,Marquez,81,ARGENTINA,CB,,,,,81,LEFT,30,189,61,33,65,64,83,89,0,,9149,8,True,0,0,,,False,0,1,66,7,1,110,8,120,23,32,15,0,0,4,20,0,761,671,127.22,1,0,0,0,15,0,107136,8,0,10
99638,Kirill,Shcherbakov,83,RUSSIA,CDM,CB,,82,,83,RIGHT,29,175,66,53,84,79,87,75,0,,9972,3,True,0,0,,,False,0,5,54,10,0,47,6,28,18,15,15,0,0,5,18,0,796,705,127.29,0,0,3,1,13,1,97200,7,0.22,3
237536,Pascal,Delmas,81,FRANCE,LM,CAM,,80,,81,RIGHT,25,186,90,77,93,71,73,69,0,,9550,4,True,0,0,,,False,8,42,32,135,28,92,8,129,42,50,29,4,0,3,20,0,1078,887,141.91,0,0,21,4,3,12,108000,9,2.87,4
57497,Eduard,Cortes,82,SPAIN,LW,RM,LM,76,76,82,RIGHT,30,187,80,71,86,86,27,65,0,,9686,0,True,0,0,,,False,8,32,7,99,21,5,4,53,47,17,18,6,0,5,17,0,654,472,122.96,0,0,36,14,1,11,91800,8,4.9,0
21336,Antonello,Antonucci,84,ITALY,CAM,LM,CM,77,77,84,RIGHT,27,184,77,74,88,86,40,47,0,,9627,3,True,0,0,,,False,9,29,5,33,7,18,7,70,40,24,21,2,0,3,17,0,890,725,120.99,0,0,40,12,0,14,91800,7,5.81,3
120380,Alik,Kravchenko,82,RUSSIA,ST,CAM,,76,,82,LEFT,26,180,63,91,67,81,28,74,0,,9514,0,True,0,0,,,False,1,13,7,3,1,1,6,15,19,9,14,12,0,3,12,0,296,196,87.13,0,0,73,20,1,29,64800,3,13.41,0
85193,Fares,Omran,83,EGYPT,CDM,CM,CAM,76,68,83,RIGHT,33,176,55,42,89,69,83,88,0,,9602,3,True,0,0,,,False,2,12,34,11,1,38,8,29,14,20,11,0,0,6,16,0,884,773,108.93,0,0,2,0,4,1,86400,2,0.07,3
77290,Yasin,Bolat,79,TURKEY,GK,,,,,79,RIGHT,27,179,0,0,0,0,0,0,79,,9041,0,True,0,0,,,False,0,0,127,0,0,0,9,6,0,0,0,0,35,5,23,0,451,369,151.91,0,66,0,0,0,0,124200,9,0,0
18565,Rudolf,Renggli,81,SWITZERLAND,CAM,RM,,75,,81,LEFT,29,173,71,76,74,92,49,53,0,,9815,2,True,0,0,,,False,1,18,6,19,3,9,3,32,22,11,8,0,0,5,10,0,615,454,65.91,0,0,20,9,0,6,54000,2,1.94,2
22594,Helmut,dos Santos,77,SWITZERLAND,GK,,,,,77,RIGHT,28,175,0,0,0,0,0,0,77,,10000,0,True,0,0,,,False,0,0,14,0,0,0,1,0,0,0,0,0,7,2,3,0,71,55,17.44,0,6,0,0,0,0,16200,0,0,0
35627,Erwan,Mathieu,76,FRANCE,LM,RM,,75,,76,LEFT,32,170,73,65,79,89,44,60,0,,9836,2,True,0,0,,,False,1,8,7,37,6,13,2,99,14,5,4,0,0,4,6,0,295,226,33.55,0,0,5,1,1,3,32400,0,0.83,2
94471,Jeremy,Peters,79,CANADA,CAM,ST,,73,,79,LEFT,30,174,69,66,79,88,53,71,0,,10000,0,True,0,0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71501,Karen,Tokar,76,UKRAINE,RM,,,,,76,LEFT,30,174,77,73,79,84,49,59,0,,9834,1,True,0,0,,,False,2,4,4,24,3,4,1,49,5,5,3,0,0,2,3,0,133,101,17.5,0,0,0,0,1,0,16200,0,0,1
24050,Takeo,Aoyagi,79,JAPAN,LW,RM,CAM,72,77,79,RIGHT,34,190,73,66,71,93,44,48,0,2,9741,1,True,0,0,,,False,0,6,0,58,8,6,6,24,22,11,11,1,0,2,9,0,337,225,55.32,0,0,15,5,1,4,48600,1,1.84,1
