id,firstName,lastName,overall,nationality,primaryPosition,secondaryPosition,tertiaryPosition,secondaryOverall,tertiaryOverall,maxOverall,preferredFoot,age,height,pace,shooting,passing,dribbling,defense,physical,goalkeeping,retirementYears,energy,nbSeasonYellows,ownerMatchesClubOwner,revenueShare,totalRevenueShare,nbMatches,revenueSharePenalty,autoAccept,stats.assists,stats.chancesCreated,stats.clearances,stats.crosses,stats.crossesAccurate,stats.defensiveDuelsWon,stats.draws,stats.dribbledPast,stats.dribblingSuccess,stats.foulsCommitted,stats.foulsSuffered,stats.goals,stats.goalsConceded,stats.losses,stats.nbMatches,stats.ownGoals,stats.passes,stats.passesAccurate,stats.rating,stats.redCards,stats.saves,stats.shots,stats.shotsIntercepted,stats.shotsInterceptions,stats.shotsOnTarget,stats.time,stats.wins,stats.xG,stats.yellowCards
47144,Henrique,Fagundes,80,BRAZIL,RW,CAM,,78,,80,RIGHT,29,183,92,76,69,86,35,70,0,,9640,3,True,0,0,,,False,2,24,11,21,2,10,5,54,337,30,57,11,0,5,19,0,635,454,138.98,0,0,50,19,1,22,102600,9,8.52,3
29526,Eugeniusz,Stec,78,POLAND,LB,,,,,78,LEFT,26,177,69,57,75,76,84,72,0,,9778,4,True,0,0,,,False,3,20,67,13,2,152,3,90,123,25,29,0,0,4,17,0,875,693,118.94,0,0,3,1,4,2,93600,11,0.34,4
57036,Esteban,de-La-Cruz,78,SPAIN,GK,,,,,78,RIGHT,27,189,0,0,0,0,0,0,78,,9970,0,True,0,0,,,False,0,0,86,0,0,1,4,2,0,0,0,0,21,6,15,0,311,218,106.77,0,45,0,0,0,0,82800,6,0,0
88435,Jérôme,Faure,77,FRANCE,ST,,,,,77,RIGHT,29,179,82,79,69,73,50,87,0,,9588,4,True,0,0,,,False,5,23,6,4,0,26,4,32,57,35,29,8,0,7,19,0,446,332,126.85,0,0,57,15,2,25,104400,9,10.83,4
50564,Aleix,Rincon,77,SPAIN,LW,RW,,76,,77,RIGHT,30,174,84,75,61,86,38,65,0,,9611,5,True,0,0,,,False,3,16,11,13,3,25,5,100,343,25,64,2,0,5,19,0,659,443,129.46,0,0,38,14,0,17,102600,9,4.86,5
100571,Demba,Khouma,77,SENEGAL,CB,,,,,77,RIGHT,27,169,66,47,54,66,82,75,0,,9666,6,True,0,0,,,False,0,1,63,1,0,39,5,18,17,18,10,0,0,5,19,0,581,522,132.88,0,0,4,1,15,0,102600,9,0.55,6
169762,Christer,Jensen,79,NORWAY,CDM,CM,,71,,79,LEFT,25,187,58,50,78,67,87,71,0,,9457,2,True,0,0,,,False,1,4,49,0,0,42,4,25,32,21,20,0,0,7,19,0,711,633,132.23,0,0,1,1,9,0,104400,9,0.03,2
71576,Sebastiaan,Kooijman,75,NETHERLANDS,RB,RWB,,74,,75,RIGHT,26,188,85,34,76,66,76,77,0,,9559,8,True,0,0,,,False,4,15,63,18,5,145,4,135,94,48,35,0,0,6,19,0,953,797,130.85,0,0,4,1,7,1,102600,9,1.03,8
125343,Mads,Nordal,75,NORWAY,CB,RWB,,68,,75,RIGHT,28,177,63,47,51,60,78,81,0,,9840,1,True,0,0,,,False,0,1,72,0,0,46,5,38,15,14,14,0,0,7,19,0,591,530,129.06,0,0,3,0,10,0,104400,8,0.37,1
1334,Martin,Horvath,75,CZECH_REPUBLIC,CM,CAM,RM,75,74,75,RIGHT,28,177,66,74,78,78,61,71,0,,9808,10,True,0,0,,,False,1,5,19,2,0,33,5,155,43,34,15,0,0,6,18,0,732,618,108.49,0,0,4,1,4,1,99000,8,0.38,10
172068,Gerold,Krause,75,GERMANY,CB,,,,,75,LEFT,30,182,68,34,50,63,79,73,0,,9474,2,True,0,0,,,False,1,2,92,0,0,33,4,32,25,14,15,0,0,6,18,0,537,487,129.88,0,0,6,0,18,2,99000,9,0.76,2
30926,Bachirou,Idrissa,77,CAMEROON,LM,LW,CAM,75,75,77,RIGHT,28,187,80,76,81,72,76,69,0,,9804,2,True,0,0,,,False,5,27,12,13,2,53,5,39,94,32,21,5,0,6,18,0,999,760,127.86,0,0,25,7,1,12,99000,8,3.52,2
242311,Wilmer,Jara,77,ECUADOR,RB,LB,RWB,76,76,77,RIGHT,29,194,74,40,71,73,84,71,0,,9295,8,True,0,0,,,False,1,17,43,14,1,150,7,111,116,45,28,2,0,8,20,0,1086,876,136.05,1,0,10,5,8,4,109418,6,1.46,10
177005,Justo,Trujillo,78,SPAIN,CM,CDM,CAM,69,77,78,RIGHT,26,181,66,74,87,75,57,70,0,,9447,6,False,400,400,,,False,2,26,21,53,9,39,4,152,62,42,19,1,0,7,19,0,845,678,120.73,0,0,9,0,2,6,104400,9,1.63,6
307129,Vendel,Seres,76,HUNGARY,CM,CAM,,72,,76,RIGHT,23,186,60,59,88,69,72,62,0,,9594,4,False,400,400,,,False,2,40,25,108,21,58,5,91,34,39,20,0,0,5,19,0,854,704,126.7,0,0,5,2,1,0,102600,9,0.21,4
6667,Sekou,Baro,79,SENEGAL,ST,CAM,,71,,79,RIGHT,32,177,73,84,58,78,28,83,0,3,9816,4,False,200,200,,,False,2,14,8,1,0,9,5,35,58,21,19,12,0,6,18,0,362,256,122.94,0,0,59,20,1,21,99000,8,13.5,4
116653,Ove,Krantz,80,SWEDEN,GK,,,,,80,RIGHT,27,183,0,0,0,0,0,0,80,,9833,0,False,500,500,,,False,0,0,46,0,0,1,2,1,0,0,0,0,13,2,8,0,162,92,58.26,0,41,0,0,0,0,43200,4,0,0
88901,Julio,de Freitas,48,BRAZIL,CDM,CM,,48,,48,RIGHT,30,182,50,47,50,48,47,48,0,,10000,0,True,0,0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101981,Horst,Walter,50,GERMANY,CB,,,,,50,RIGHT,33,181,55,28,55,60,45,59,0,2,10000,0,True,0,0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
