id,firstName,lastName,overall,nationality,primaryPosition,secondaryPosition,tertiaryPosition,secondaryOverall,tertiaryOverall,maxOverall,preferredFoot,age,height,pace,shooting,passing,dribbling,defense,physical,goalkeeping,retirementYears,energy,nbSeasonYellows,ownerMatchesClubOwner,revenueShare,totalRevenueShare,nbMatches,revenueSharePenalty,autoAccept,stats.assists,stats.chancesCreated,stats.clearances,stats.crosses,stats.crossesAccurate,stats.defensiveDuelsWon,stats.draws,stats.dribbledPast,stats.dribblingSuccess,stats.foulsCommitted,stats.foulsSuffered,stats.goals,stats.goalsConceded,stats.losses,stats.nbMatches,stats.ownGoals,stats.passes,stats.passesAccurate,stats.rating,stats.redCards,stats.saves,stats.shots,stats.shotsIntercepted,stats.shotsInterceptions,stats.shotsOnTarget,stats.time,stats.wins,stats.xG,stats.yellowCards
57023,Michele,Collier,82,ENGLAND,GK,,,,,82,RIGHT,30,182,0,0,0,0,0,0,82,,9751,0,True,0,0,,,False,0,0,119,0,0,0,3,4,0,0,0,0,33,10,22,0,396,383,147.31,0,63,0,0,0,0,118800,9,0,0
188859,Yoichi,Nakajima,77,JAPAN,GK,,,,,77,LEFT,29,196,0,0,0,0,0,0,77,,9973,0,True,0,0,,,False,0,0,30,0,0,0,1,0,0,0,0,0,8,3,6,0,85,71,41.45,0,19,0,0,0,0,32400,2,0,0
38545,Max,Carter,78,ENGLAND,RB,,,,,78,RIGHT,30,175,84,77,74,68,84,71,0,,9876,5,True,0,0,,,False,1,7,39,7,0,92,0,95,63,35,22,0,0,12,18,0,703,616,113.68,0,0,0,0,4,0,97200,6,0,5
60643,Aaron,Brennan,75,ENGLAND,RB,,,,,75,RIGHT,34,186,80,38,84,58,76,73,0,,9799,1,True,0,0,,,False,0,10,19,5,1,57,4,72,38,12,12,0,0,1,10,0,375,342,70.18,0,0,1,1,2,0,54000,5,0.05,1
73025,Attila,Dobó,81,HUNGARY,LB,LWB,,80,,81,LEFT,35,185,73,33,84,78,86,62,0,,9148,2,True,0,0,,,False,1,4,22,17,0,86,3,65,96,16,20,0,0,6,16,0,722,651,112.21,0,0,1,0,11,1,86400,7,0.03,2
12803,Steffen,Fuhrmann,75,GERMANY,LB,,,,,75,LEFT,30,189,76,37,63,75,79,77,0,,9993,2,True,0,0,,,False,1,1,25,2,0,57,1,73,47,13,16,0,0,7,12,0,513,431,74.99,0,0,2,2,2,0,64800,4,0.05,2
73759,Arvid,Bekkevold,81,NORWAY,CB,,,,,81,RIGHT,28,180,60,35,50,71,86,77,0,,9644,1,True,0,0,,,False,0,0,58,0,0,45,3,20,20,2,9,0,0,9,19,0,647,582,127.61,0,0,5,1,11,2,102600,7,0.28,1
10235,Ubaldo,Celiz,77,ARGENTINA,CB,CDM,,69,,77,RIGHT,30,186,84,38,54,63,79,81,0,,9890,1,True,0,0,,,False,0,1,37,1,0,43,3,27,23,12,5,0,0,7,17,0,630,563,119.3,0,0,5,2,15,1,91800,7,0.66,1
39689,Armin,Tobler,80,SWITZERLAND,CB,,,,,80,LEFT,30,190,75,55,67,53,84,83,0,,9427,1,True,0,0,,,False,1,2,63,0,0,45,2,32,21,11,23,0,0,10,20,0,766,701,137.88,0,0,6,0,24,4,108000,8,0.84,1
51878,Raphael,de Amorim,78,BRAZIL,CDM,CB,,76,,78,RIGHT,34,178,81,67,82,80,75,79,0,,9331,7,True,0,0,,,False,1,8,27,0,0,38,2,69,54,30,14,1,0,10,20,0,1064,919,134.04,0,0,5,2,10,3,108000,8,0.16,7
57492,Arnaldo,Isasi,76,PARAGUAY,CDM,CM,,68,,76,RIGHT,30,190,70,41,79,61,79,77,0,,9993,3,True,0,0,,,False,1,6,15,0,0,27,2,13,13,17,5,0,0,3,8,0,387,351,52.64,0,0,1,1,2,0,43200,3,0.02,3
97979,Claude,Bolliger,76,SWITZERLAND,LM,CAM,RM,77,75,77,LEFT,28,190,73,75,80,80,60,64,0,,9481,4,True,0,0,,,False,3,26,6,20,7,42,1,116,105,35,36,2,0,7,15,0,653,490,97.19,1,0,21,8,1,7,80649,7,3.11,6
109633,Norberto,Rubio,76,MEXICO,LM,LW,,77,,77,RIGHT,23,184,83,70,86,75,60,53,0,,9768,6,True,0,0,,,False,4,51,10,96,17,56,3,176,109,39,34,0,0,7,17,0,840,612,110.06,0,0,6,3,4,1,91800,7,1.01,6
38206,Helmuth,Herbst,79,AUSTRIA,CAM,RM,CM,76,76,79,RIGHT,29,177,63,79,84,78,48,71,0,,9644,6,True,0,0,,,False,3,24,4,22,6,13,3,66,84,29,29,5,0,8,18,0,677,540,123.58,0,0,42,13,0,12,97200,7,3.72,6
53592,Francisco,Resende,78,BRAZIL,ST,,,,,78,RIGHT,30,185,77,79,46,87,41,85,0,,9713,4,True,0,0,,,False,3,14,2,1,0,15,4,27,146,29,40,14,0,8,20,0,467,300,138.6,0,0,81,25,1,31,108000,8,12.19,4
40567,Andreas,Mann,78,GERMANY,ST,,,,,78,LEFT,31,170,85,78,68,79,42,75,0,,9857,3,True,0,0,,,False,3,16,5,4,0,10,3,34,117,22,20,0,0,8,17,0,410,303,104.21,0,0,35,9,1,10,91800,6,2.88,3
121077,Douglas,Farias,76,BRAZIL,RM,CAM,LM,78,75,78,LEFT,26,189,81,72,86,77,44,69,0,,9938,6,True,0,0,,,False,4,37,12,88,9,22,2,141,121,34,38,0,0,10,17,0,807,621,109.06,0,0,15,4,1,3,91800,5,0.96,6
74098,Albert,Demchuk,79,UKRAINE,ST,,,,,79,RIGHT,34,187,86,92,55,65,40,66,0,,9298,2,True,0,0,,,False,0,7,4,6,1,12,1,53,96,29,37,14,0,10,19,0,411,256,125.26,0,0,56,20,0,21,102600,8,8.57,2
22748,Femi,Ekeh,78,NIGERIA,RM,,,,,78,RIGHT,34,173,92,71,81,78,72,75,0,,9639,9,True,0,0,,,False,5,46,14,55,11,79,3,135,128,49,39,3,0,7,17,0,790,589,116.26,0,0,22,4,2,11,91800,7,2.89,9
230432,Ronald,Maier,51,GERMANY,CF,CAM,,50,,51,LEFT,26,184,62,52,49,49,44,50,0,,10000,0,True,0,0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44509,Yun-Seong,Tang,49,KOREA_REPUBLIC,CDM,,,,,49,RIGHT,26,182,60,27,48,52,46,58,0,,10000,0,True,0,0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79279,Timothy,Stewart,52,UNITED_STATES,RW,RM,CM,43,43,52,LEFT,26,191,62,58,30,58,29,66,0,,10000,0,True,0,0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188644,Jeremy,Fleming,50,ENGLAND,GK,,,,,50,RIGHT,26,174,0,0,0,0,0,0,50,,10000,0,True,0,0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
