id,firstName,lastName,overall,nationality,primaryPosition,secondaryPosition,tertiaryPosition,secondaryOverall,tertiaryOverall,maxOverall,preferredFoot,age,height,pace,shooting,passing,dribbling,defense,physical,goalkeeping,retirementYears,energy,nbSeasonYellows,ownerMatchesClubOwner,revenueShare,totalRevenueShare,nbMatches,revenueSharePenalty,autoAccept,stats.assists,stats.chancesCreated,stats.clearances,stats.crosses,stats.crossesAccurate,stats.defensiveDuelsWon,stats.draws,stats.dribbledPast,stats.dribblingSuccess,stats.foulsCommitted,stats.foulsSuffered,stats.goals,stats.goalsConceded,stats.losses,stats.nbMatches,stats.ownGoals,stats.passes,stats.passesAccurate,stats.rating,stats.redCards,stats.saves,stats.shots,stats.shotsIntercepted,stats.shotsInterceptions,stats.shotsOnTarget,stats.time,stats.wins,stats.xG,stats.yellowCards
18042,Adolf,Kovalchuk,74,UKRAINE,GK,,,,,74,RIGHT,33,181,0,0,0,0,0,0,74,1,9898,0,True,0,0,,,False,0,0,24,0,0,0,0,0,0,0,0,0,8,4,4,0,54,41,23.16,0,7,0,0,0,0,21600,0,0,0
49114,Borys,Wroński,75,POLAND,GK,,,,,75,RIGHT,31,190,0,0,0,0,0,0,75,,9487,0,True,0,0,,,False,0,0,113,0,0,0,6,1,0,0,0,0,18,6,24,0,401,326,172.82,0,45,0,0,0,0,129600,12,0,0
32416,Ed,Beaudoin,74,CANADA,LB,LWB,,72,,74,LEFT,32,186,89,48,54,76,78,71,0,,9050,4,True,0,0,,,False,2,10,37,15,2,167,5,78,71,39,17,0,0,9,22,0,1105,824,155.24,0,0,3,1,3,2,118800,8,0.29,4
62060,Resul,Balci,67,TURKEY,LB,LM,,60,,67,LEFT,33,187,63,54,56,68,73,63,0,,9993,3,True,0,0,,,False,0,3,17,5,0,32,1,22,12,7,8,0,0,1,6,0,335,271,43.81,0,0,0,0,1,0,32400,4,0,3
170925,Brent,Daniels,69,UNITED_STATES,RB,,,,,69,RIGHT,28,179,68,32,72,66,69,71,0,,9993,2,True,0,0,,,False,0,6,17,5,1,47,1,43,18,13,7,0,0,2,7,0,303,236,47.96,0,0,1,0,0,1,37800,4,0.08,2
156323,Fidel,Corrales,75,SPAIN,RB,RM,,68,,75,RIGHT,25,187,72,30,79,68,78,65,0,,9184,4,True,0,0,,,False,2,29,53,91,17,127,5,80,69,28,17,0,0,8,21,0,1175,905,149.47,1,0,3,1,5,1,112058,8,0.97,6
62155,Peder,Andersen,73,DENMARK,CB,,,,,73,RIGHT,30,182,70,44,39,68,75,77,0,,9688,1,True,0,0,,,False,0,0,40,0,0,9,2,7,0,4,2,0,0,5,12,0,293,256,83.36,0,0,0,0,4,0,64800,5,0,1
66261,Karl,Korol,75,UKRAINE,CB,,,,,75,RIGHT,25,188,60,26,53,54,78,83,0,,9721,0,True,0,0,,,False,2,3,69,0,0,32,5,15,5,4,6,0,0,8,22,0,564,507,159.16,0,0,0,0,13,0,118800,9,0,0
12222,Gavin,Shah,76,ENGLAND,CB,,,,,76,RIGHT,30,188,59,38,58,52,80,80,0,,9505,1,True,0,0,,,False,0,1,71,1,0,36,5,14,7,8,10,0,0,7,22,0,646,583,159.71,0,0,1,0,10,1,118800,10,0.08,1
42175,Cédric,Wuyts,77,BELGIUM,CDM,CM,,73,,77,RIGHT,31,181,79,68,76,68,81,81,0,,9379,8,True,0,0,,,False,2,11,31,16,3,76,4,42,14,27,12,1,0,7,22,0,1115,941,158.96,0,0,8,1,6,3,118800,11,0.59,8
99983,Cédric,Hamon,70,FRANCE,CDM,CM,,67,,70,RIGHT,29,187,55,47,73,70,66,72,0,,9878,4,True,0,0,,,False,0,4,10,0,0,26,4,50,8,14,4,0,0,5,12,0,499,421,78.77,0,0,0,0,3,0,64800,3,0,4
33945,Mahdi,Loucif,75,ALGERIA,CDM,CM,,68,,75,RIGHT,29,182,55,47,73,68,77,79,0,,9539,1,True,0,0,,,False,0,5,24,3,1,72,4,46,28,21,15,1,0,8,22,0,997,827,155.96,0,0,1,0,5,1,118800,10,0.29,1
53550,Volker,Reinhardt,74,GERMANY,CAM,,,,,74,RIGHT,33,192,80,56,78,78,56,48,0,,9696,8,True,0,0,,,False,8,30,15,27,8,52,3,101,221,37,67,5,0,8,20,0,1180,903,146.78,0,0,33,12,1,15,108000,9,5.72,8
121237,William,Johnston,70,ENGLAND,CAM,CM,,67,,70,RIGHT,28,174,73,53,74,75,38,65,0,,9432,7,True,0,0,,,False,5,22,13,20,3,23,5,139,187,33,53,2,0,5,17,0,924,703,114.64,0,0,18,4,0,8,91800,7,1.96,7
60054,Isaac,Soto,75,MEXICO,CAM,LW,,74,,75,RIGHT,32,181,78,71,71,79,45,65,0,2,9235,7,True,0,0,,,False,4,18,7,18,3,37,4,112,228,28,53,4,0,7,19,0,1175,895,132.29,0,0,26,9,0,12,102600,8,3.47,7
