id,firstName,lastName,overall,nationality,primaryPosition,secondaryPosition,tertiaryPosition,secondaryOverall,tertiaryOverall,maxOverall,preferredFoot,age,height,pace,shooting,passing,dribbling,defense,physical,goalkeeping,retirementYears,energy,nbSeasonYellows,ownerMatchesClubOwner,revenueShare,totalRevenueShare,nbMatches,revenueSharePenalty,autoAccept,stats.assists,stats.chancesCreated,stats.clearances,stats.crosses,stats.crossesAccurate,stats.defensiveDuelsWon,stats.draws,stats.dribbledPast,stats.dribblingSuccess,stats.foulsCommitted,stats.foulsSuffered,stats.goals,stats.goalsConceded,stats.losses,stats.nbMatches,stats.ownGoals,stats.passes,stats.passesAccurate,stats.rating,stats.redCards,stats.saves,stats.shots,stats.shotsIntercepted,stats.shotsInterceptions,stats.shotsOnTarget,stats.time,stats.wins,stats.xG,stats.yellowCards
191344,Akihiro,Komori,68,JAPAN,LM,RM,,67,,68,RIGHT,26,178,65,77,74,68,33,58,0,,9800,3,True,0,0,,,False,0,24,12,66,10,13,3,146,82,24,22,2,0,7,13,0,516,366,79.64,0,0,18,9,0,4,70200,3,1.49,3
37927,Carlos,Rosado,69,PORTUGAL,LM,RM,RW,68,68,69,RIGHT,27,184,73,49,74,76,54,60,0,,9817,11,True,0,0,,,False,2,35,19,106,12,79,5,193,186,41,44,5,0,6,19,0,874,646,127.91,0,0,24,5,0,12,102600,8,2.17,11
239938,Luiz,Toledo,68,BRAZIL,GK,,,,,68,RIGHT,26,176,0,0,0,0,0,0,68,,9913,0,True,0,0,,,False,0,0,92,0,0,1,5,1,0,0,0,0,22,6,20,0,404,391,139.14,0,44,0,0,0,0,108000,9,0,0
28404,Lionel,Fontaine,68,FRANCE,GK,,,,,68,RIGHT,33,176,0,0,0,0,0,0,68,,9904,0,True,0,0,,,False,0,0,56,0,0,1,3,2,0,0,0,0,23,7,12,0,270,263,75.69,0,23,0,0,0,0,64800,2,0,0
1204,Anthony,Cook,69,CANADA,ST,RW,,69,,69,RIGHT,29,172,69,66,58,79,32,63,0,,9824,5,True,0,0,,,False,2,9,3,10,3,6,5,30,86,16,22,1,0,6,19,0,324,250,112.22,0,0,40,13,3,9,102600,8,4.76,5
82430,Rahim,Gholami,68,IRAN,ST,CAM,LM,63,57,68,RIGHT,31,184,87,70,56,63,33,65,0,1,9107,1,True,0,0,,,False,0,4,3,19,4,8,3,29,31,7,16,4,0,7,13,0,225,165,79.69,0,0,32,8,0,14,70200,3,4.16,1
68385,Vinicius,Pereira,68,BRAZIL,ST,CF,,64,,68,RIGHT,29,177,77,72,63,59,39,74,0,,9837,5,True,0,0,,,False,1,9,3,17,3,6,3,29,40,13,14,1,0,7,12,0,223,167,71.79,0,0,18,10,0,4,64800,2,3.04,5
75407,Álvaro,Serra,70,PORTUGAL,ST,,,,,70,RIGHT,28,188,73,71,52,74,44,62,0,,9818,3,True,0,0,,,False,2,14,8,20,4,16,5,39,87,20,30,8,0,6,20,0,324,231,130.02,0,0,46,13,3,22,108000,9,7.31,3
25669,Nicola,Ritter,68,SWITZERLAND,CAM,,,,,68,RIGHT,31,169,66,62,69,70,28,60,0,2,9721,0,True,0,0,,,False,1,8,4,8,1,3,3,26,47,4,15,1,0,7,12,0,327,257,78.93,0,0,12,4,0,3,64800,2,1.44,0
33331,Halidou,Fotsing,70,CAMEROON,RM,CAM,,73,,73,RIGHT,29,186,71,75,67,79,54,59,0,,9803,4,True,0,0,,,False,2,14,16,17,3,30,3,125,94,24,22,0,0,7,12,0,531,427,75.74,0,0,15,11,2,3,64800,2,0.65,4
50793,Jake,Marshall,71,ENGLAND,RM,,,,,71,LEFT,30,179,68,76,73,74,41,74,0,,9847,5,True,0,0,,,False,2,28,24,71,11,35,5,195,171,32,45,1,0,6,20,0,873,682,131.69,0,0,27,10,1,7,108000,9,2.23,5
62804,Jimmy,Roux,68,FRANCE,CDM,CM,,63,,68,RIGHT,31,178,63,45,64,67,68,74,0,,9837,1,True,0,0,,,False,0,12,24,12,1,33,3,25,54,9,23,0,0,7,12,0,747,630,83.21,0,0,7,2,5,3,64800,2,0.33,1
128497,Tadej,Divjak,68,SLOVENIA,CDM,CM,CB,63,70,70,RIGHT,27,191,70,52,63,67,72,71,0,,9840,3,True,0,0,,,False,3,22,48,15,1,59,5,45,104,23,40,1,0,6,20,0,1309,1109,144.47,0,0,11,3,5,6,108000,9,1.34,3
20647,Rui,Brito,69,PORTUGAL,CDM,CM,RB,63,68,69,RIGHT,33,177,66,52,66,61,73,71,0,,9840,3,True,0,0,,,False,4,30,37,23,3,60,5,46,88,27,34,2,0,6,20,0,1225,1043,147.32,0,0,11,5,6,3,108000,9,0.61,3
145778,Michele,Salvadori,68,ITALY,CB,,,,,68,RIGHT,26,185,51,45,44,47,70,80,0,,9861,2,True,0,0,,,False,0,3,59,2,0,91,5,68,31,23,40,0,0,6,20,0,968,858,137.08,0,0,1,1,3,0,108000,9,0.06,2
152587,Adolfo,Peralta,68,COLOMBIA,CB,CDM,,62,,68,RIGHT,28,177,53,35,65,31,72,73,0,,9845,4,True,0,0,,,False,0,3,67,2,0,108,5,70,22,23,17,0,0,6,20,0,839,773,135.44,0,0,0,0,8,0,108000,9,0,4
36186,Arnaud,Barre,68,FRANCE,CB,CDM,,63,,68,RIGHT,31,184,54,31,54,58,67,81,0,,9852,1,True,0,0,,,False,0,0,44,0,0,19,3,12,15,4,9,0,0,7,12,0,436,417,80.78,0,0,6,2,6,1,64800,2,0.77,1
45236,Ruben,Alonso,68,SPAIN,CB,,,,,68,RIGHT,32,180,67,30,39,72,69,68,0,,9824,0,True,0,0,,,False,0,1,42,0,0,56,3,55,47,10,12,0,0,7,12,0,610,545,79.28,0,0,0,0,3,0,64800,2,0,0
88475,Sam,McNeil,68,SCOTLAND,CB,,,,,68,RIGHT,30,176,59,40,31,42,75,66,0,,9819,1,True,0,0,,,False,1,3,43,3,0,84,3,61,17,15,17,0,0,7,12,0,642,550,77.63,0,0,0,0,6,0,64800,2,0,1
232152,Yannick,Rocher,69,FRANCE,CB,,,,,69,RIGHT,25,179,67,53,51,65,72,67,0,,9831,2,True,0,0,,,False,0,0,72,0,0,20,5,7,28,7,9,0,0,6,20,0,672,634,141.8,0,0,2,0,12,1,108000,9,0.15,2
197306,Marcelino,Estrada,69,MEXICO,CAM,CM,,62,,69,RIGHT,24,181,72,75,67,66,32,53,0,,9796,2,False,500,700,15,200,False,4,21,9,23,3,10,5,46,63,14,16,4,0,6,20,0,555,430,136.01,0,0,29,6,1,15,108000,9,3.6,2
74352,Otakar,Nosek,68,CZECH_REPUBLIC,CDM,CAM,,65,,68,RIGHT,29,171,66,61,67,67,66,76,0,,9841,3,False,500,500,,,False,2,10,22,8,1,25,3,43,38,13,21,1,0,7,12,0,771,671,80.81,0,0,9,2,5,2,64800,2,0.44,3
