id,firstName,lastName,overall,nationality,primaryPosition,secondaryPosition,tertiaryPosition,secondaryOverall,tertiaryOverall,maxOverall,preferredFoot,age,height,pace,shooting,passing,dribbling,defense,physical,goalkeeping,retirementYears,energy,nbSeasonYellows,ownerMatchesClubOwner,revenueShare,totalRevenueShare,nbMatches,revenueSharePenalty,autoAccept,stats.assists,stats.chancesCreated,stats.clearances,stats.crosses,stats.crossesAccurate,stats.defensiveDuelsWon,stats.draws,stats.dribbledPast,stats.dribblingSuccess,stats.foulsCommitted,stats.foulsSuffered,stats.goals,stats.goalsConceded,stats.losses,stats.nbMatches,stats.ownGoals,stats.passes,stats.passesAccurate,stats.rating,stats.redCards,stats.saves,stats.shots,stats.shotsIntercepted,stats.shotsInterceptions,stats.shotsOnTarget,stats.time,stats.wins,stats.xG,stats.yellowCards
167105,Janusz,Kurek,67,POLAND,ST,,,,,67,RIGHT,30,168,58,70,66,64,41,72,0,,9753,4,False,300,500,10,200,True,1,8,6,6,1,9,1,27,56,21,37,5,0,18,20,0,324,240,120.33,0,0,33,8,1,10,108000,1,3.95,4
9701,Chibuike,Abbakar,67,NIGERIA,GK,,,,,67,RIGHT,31,194,0,0,0,0,0,0,67,,8994,0,False,300,300,,,True,0,0,156,0,0,5,2,1,0,0,0,0,65,21,25,0,486,481,157.99,0,70,0,0,0,0,135000,2,0,0
199857,Pascual,Peña,66,SPAIN,LM,,,,,66,RIGHT,24,186,72,49,71,70,63,57,0,,9491,7,False,300,700,15,400,True,2,12,19,31,4,82,1,130,156,46,43,0,0,16,19,0,1122,913,118.47,1,0,5,2,3,2,102600,2,0.16,9
237651,Mariano,Cervantes,66,MEXICO,RM,,,,,66,RIGHT,25,187,73,50,68,75,52,56,0,,8729,8,False,300,600,15,300,True,3,17,22,36,4,60,2,194,155,54,42,0,0,18,22,0,1339,1076,133.14,0,0,8,4,1,1,118800,2,0.52,8
288792,Stephen,Webber,68,WALES,ST,,,,,68,RIGHT,24,182,67,70,63,67,31,65,0,,9337,2,False,0,700,20,700,True,1,9,5,11,2,11,2,23,68,16,29,2,0,18,21,0,351,269,122.15,0,0,27,7,0,3,113400,1,3.03,2
127790,Dawid,Radomski,70,POLAND,CAM,,,,,70,LEFT,27,189,60,56,71,79,29,69,0,,9013,1,False,400,900,12,500,True,1,12,12,4,3,15,2,47,64,13,17,3,0,18,21,0,1091,932,141.26,0,0,23,10,0,6,113400,1,3.68,1
15265,Alfonso,Colomer,68,SPAIN,CAM,,,,,68,RIGHT,30,171,68,72,56,77,33,76,0,,9996,2,False,400,400,,,True,0,1,5,0,0,5,0,18,23,17,3,3,0,6,7,0,326,276,46.93,0,0,7,2,0,4,37800,1,0.71,2
89202,Josef,Krátký,63,CZECH_REPUBLIC,GK,,,,,63,RIGHT,28,178,0,0,0,0,0,0,63,,9999,0,False,100,100,,,True,0,0,16,0,0,0,0,0,0,0,0,0,7,3,3,0,55,53,16.58,0,4,0,0,0,0,16200,0,0,0
43639,Gabriel,Stevens,69,UNITED_STATES,CB,,,,,69,RIGHT,26,175,37,48,54,48,74,67,0,,9692,3,False,400,600,9,200,True,0,0,58,0,0,36,2,20,8,7,8,0,0,19,21,0,771,739,128.63,0,0,0,0,8,0,113400,0,0,3
126951,Gary,Matthews,64,REPUBLIC_OF_IRELAND,CB,RB,,60,,64,RIGHT,29,183,64,53,44,60,67,62,0,3,9963,7,False,200,200,,,True,0,2,58,7,1,88,2,93,52,28,22,0,0,13,17,0,754,638,102.36,0,0,0,0,5,0,91800,2,0,7
142531,Nick,Hutchinson,64,ENGLAND,CB,CDM,,53,,64,RIGHT,20,183,44,40,36,38,71,60,0,,9777,0,False,200,500,12,300,True,0,1,42,1,0,32,1,21,5,10,4,0,0,11,14,0,464,445,85.38,0,0,0,0,13,0,75600,2,0,0
106311,Ronnie,McKay,70,SCOTLAND,LB,CB,LM,70,63,70,LEFT,29,182,73,45,68,60,73,72,0,,9372,7,False,600,1500,19,900,True,0,5,64,15,1,131,2,100,103,32,53,1,0,20,23,0,1100,983,138.12,0,0,4,3,6,1,124200,1,0.24,7
13588,Paul,Mulholland,67,SCOTLAND,LM,LB,,53,,67,RIGHT,28,174,67,65,73,70,32,74,0,,9548,5,False,400,400,,,True,0,7,19,22,1,19,1,148,94,28,25,0,0,14,16,0,853,693,89.94,0,0,3,2,2,0,86400,1,0.11,5
12349,Alojz,Mustapić,69,CROATIA,CDM,,,,,69,RIGHT,26,175,63,61,68,53,73,79,0,,9445,1,False,400,750,14,350,False,0,6,35,1,0,48,2,41,27,24,24,0,0,18,22,0,1215,1137,140.63,0,0,1,0,7,0,118800,2,0.03,1
157501,Max,van der Ven,66,NETHERLANDS,CDM,CM,,63,,66,RIGHT,27,190,52,51,73,56,63,70,0,,9979,2,False,200,600,10,400,True,0,3,10,0,0,13,0,18,13,12,6,0,0,6,6,0,309,286,35.09,0,0,0,0,2,0,32400,0,0,2
61710,Yaroslav,Ostapenko,64,UKRAINE,CB,RB,,55,,64,RIGHT,31,181,61,33,38,42,62,85,0,,9282,2,False,200,200,,,True,0,0,77,3,1,57,0,50,27,15,12,0,0,19,21,0,866,804,125.47,0,0,0,0,8,0,113400,2,0,2
85129,Mario,Dan,66,ROMANIA,ST,,,,,66,RIGHT,32,186,79,71,45,59,38,67,0,,9560,3,False,200,200,,,True,1,8,8,7,2,9,1,21,40,13,37,0,0,12,15,0,276,210,85.28,0,0,12,6,2,2,81000,2,1.22,3
170562,Aldo,Leguizamon,64,PARAGUAY,RWB,RB,,63,,64,RIGHT,24,182,67,44,52,77,62,74,0,,9515,3,False,200,500,12,300,True,0,6,45,10,1,78,1,118,88,34,31,0,0,14,15,0,701,562,85.67,2,0,1,0,2,1,77377,0,0.15,7
