id,firstName,lastName,overall,nationality,primaryPosition,secondaryPosition,tertiaryPosition,secondaryOverall,tertiaryOverall,maxOverall,preferredFoot,age,height,pace,shooting,passing,dribbling,defense,physical,goalkeeping,retirementYears,energy,nbSeasonYellows,ownerMatchesClubOwner,revenueShare,totalRevenueShare,nbMatches,revenueSharePenalty,autoAccept,stats.assists,stats.chancesCreated,stats.clearances,stats.crosses,stats.crossesAccurate,stats.defensiveDuelsWon,stats.draws,stats.dribbledPast,stats.dribblingSuccess,stats.foulsCommitted,stats.foulsSuffered,stats.goals,stats.goalsConceded,stats.losses,stats.nbMatches,stats.ownGoals,stats.passes,stats.passesAccurate,stats.rating,stats.redCards,stats.saves,stats.shots,stats.shotsIntercepted,stats.shotsInterceptions,stats.shotsOnTarget,stats.time,stats.wins,stats.xG,stats.yellowCards
150609,Libor,Zapletal,71,CZECH_REPUBLIC,RB,,,,,71,RIGHT,26,180,72,50,60,79,73,69,0,,9797,2,True,0,0,,,False,1,14,59,41,8,123,4,110,257,31,45,0,0,7,20,0,1392,1147,143.71,0,0,3,2,3,0,108000,9,0.4,2
65279,Salah,Abdelaziz,73,EGYPT,CM,,,,,73,RIGHT,31,183,81,70,74,78,66,62,0,,9521,6,True,0,0,,,False,1,24,18,18,4,77,5,106,101,26,31,4,0,5,21,0,1415,1164,148.69,0,0,8,0,8,5,113400,11,0.53,6
120024,Michael,Shaw,72,SCOTLAND,LM,ST,,74,,74,RIGHT,30,173,81,78,75,70,60,64,0,,9786,2,True,0,0,,,False,1,10,12,2,0,29,3,22,39,18,11,15,0,6,20,0,336,249,136.38,0,0,71,18,1,30,108000,11,11.01,2
227908,Christian,Madrigal,71,MEXICO,GK,,,,,71,RIGHT,27,177,0,0,0,0,0,0,71,,9908,0,True,0,0,,,False,0,0,66,0,0,0,3,0,0,0,0,0,13,3,18,0,251,251,130.23,0,30,0,0,0,0,97200,12,0,0
73147,William,Bautista,70,PERU,LB,LWB,,69,,70,LEFT,29,179,71,38,71,64,74,55,0,,9473,3,True,0,0,,,False,3,15,48,26,6,110,5,69,46,27,13,0,0,5,21,0,788,667,150.61,0,0,1,1,4,0,113400,11,0.03,3
233373,Charles,Brunet,71,FRANCE,CDM,CM,,67,,71,LEFT,24,182,47,55,73,65,73,72,0,,9622,2,True,0,0,,,False,2,10,46,2,0,38,6,25,16,24,13,0,0,5,21,0,717,613,147.91,0,0,1,1,5,0,113400,10,0.04,2
36701,Mauro,Avila,70,ARGENTINA,CDM,LB,RB,68,68,70,RIGHT,32,179,57,54,66,56,76,75,0,3,9475,3,True,0,0,,,False,3,15,47,43,4,115,5,78,41,27,23,0,0,4,19,0,1106,926,135.51,0,0,0,0,0,0,102600,10,0,3
292102,Fabrice,Dewaele,70,BELGIUM,LM,LW,,69,,70,RIGHT,22,181,63,64,76,73,55,44,0,,9756,3,True,0,0,,,False,0,16,18,60,9,32,3,35,137,23,35,1,0,5,19,0,484,388,120.09,1,0,15,5,0,4,102326,11,1.92,5
49815,Mateo,Andres,72,SPAIN,CB,,,,,72,RIGHT,35,196,71,41,61,68,78,57,0,,9487,0,False,400,600,12,200,False,0,1,65,4,2,43,5,24,10,4,12,0,0,5,20,0,578,552,148.69,0,0,0,0,14,0,108000,10,0,0
26912,Keiji,Arai,71,JAPAN,GK,,,,,71,RIGHT,30,168,0,0,0,0,0,0,71,,9903,0,False,300,400,12,100,False,0,0,50,0,0,0,4,0,0,0,0,0,14,5,12,0,176,176,81.67,0,25,0,0,0,0,64800,3,0,0
