id,firstName,lastName,overall,nationality,primaryPosition,secondaryPosition,tertiaryPosition,secondaryOverall,tertiaryOverall,maxOverall,preferredFoot,age,height,pace,shooting,passing,dribbling,defense,physical,goalkeeping,retirementYears,energy,nbSeasonYellows,ownerMatchesClubOwner,revenueShare,totalRevenueShare,nbMatches,revenueSharePenalty,autoAccept,stats.assists,stats.chancesCreated,stats.clearances,stats.crosses,stats.crossesAccurate,stats.defensiveDuelsWon,stats.draws,stats.dribbledPast,stats.dribblingSuccess,stats.foulsCommitted,stats.foulsSuffered,stats.goals,stats.goalsConceded,stats.losses,stats.nbMatches,stats.ownGoals,stats.passes,stats.passesAccurate,stats.rating,stats.redCards,stats.saves,stats.shots,stats.shotsIntercepted,stats.shotsInterceptions,stats.shotsOnTarget,stats.time,stats.wins,stats.xG,stats.yellowCards
58449,Marco,Carmona,71,PARAGUAY,CDM,CM,CB,66,70,71,RIGHT,30,178,79,42,70,73,72,65,0,,8727,7,True,0,0,,,False,0,5,25,0,0,59,3,65,43,23,13,0,0,9,22,0,1032,890,151.61,0,0,2,0,5,1,118800,10,0.27,7
171716,Kenny,O'Gilvie,78,SCOTLAND,CDM,CM,CB,71,79,79,RIGHT,32,182,66,61,82,56,85,75,0,,8745,3,True,0,0,,,False,0,2,66,12,0,42,2,24,11,7,3,2,0,9,22,0,735,700,163.17,0,0,4,0,17,3,118800,11,0.8,3
158250,Pierre,Faivre,73,FRANCE,CDM,CB,,73,,73,RIGHT,28,185,66,34,75,60,76,74,0,,9555,3,True,0,0,,,False,1,9,22,1,0,58,2,45,18,23,21,0,0,10,22,0,956,824,153.04,0,0,0,0,8,0,118800,10,0,3
178270,Jake,Todd,72,ENGLAND,GK,,,,,72,LEFT,29,180,0,0,0,0,0,0,72,,8632,0,True,0,0,,,False,0,0,125,0,0,1,2,1,0,0,0,0,23,12,25,0,416,384,177.69,0,45,0,0,0,0,135000,11,0,0
105427,Lloyd,Brown,72,ENGLAND,LWB,LB,,70,,72,LEFT,27,184,80,47,75,67,69,75,0,,9632,5,True,0,0,,,False,2,15,43,15,3,115,2,137,90,40,32,0,0,10,21,0,969,766,143.22,0,0,6,2,6,4,113400,9,1.09,5
36965,Steffen,Mouritsen,72,DENMARK,CB,,,,,72,RIGHT,34,179,65,38,65,52,73,78,0,,9711,1,True,0,0,,,False,1,2,77,0,0,38,3,16,4,10,8,0,0,10,21,0,628,588,151.57,0,0,5,2,6,1,113400,8,0.74,1
208595,Tom,Nijs,71,BELGIUM,CM,CAM,,70,,71,RIGHT,28,183,60,61,77,74,49,69,0,,9932,6,True,0,0,,,False,2,18,11,18,3,18,1,67,56,24,9,1,0,3,10,0,504,389,67.55,0,0,18,4,0,7,54000,6,1.45,6
75788,Jesus,Riley,71,UNITED_STATES,CAM,CF,,69,,71,LEFT,29,196,68,65,75,70,33,62,0,,9671,1,True,0,0,,,False,2,23,12,16,2,18,2,97,72,15,27,1,0,10,19,0,1011,779,127.15,0,0,27,5,1,7,102600,7,3.08,1
23434,Rodrigo,Abreu,72,BRAZIL,LM,CAM,,73,,73,LEFT,32,175,79,71,76,73,52,68,0,,9694,7,True,0,0,,,False,5,43,12,80,10,59,2,232,89,51,40,2,0,11,19,0,957,690,126.91,0,0,20,5,0,7,102600,6,2.52,7
115319,Joe,Leahy,71,REPUBLIC_OF_IRELAND,ST,,,,,71,RIGHT,29,186,81,80,61,56,33,67,0,,8459,4,True,0,0,,,False,1,12,6,7,0,7,2,48,47,39,31,10,0,11,23,0,545,392,145.87,0,0,86,16,2,32,124200,10,8.26,4
104253,Ahmed,Basha,70,SAUDI_ARABIA,RB,RWB,,69,,70,RIGHT,31,188,73,35,71,59,72,74,0,2,8375,9,True,0,0,,,False,1,17,41,20,3,140,3,136,60,43,25,0,0,9,20,0,888,736,135.29,0,0,1,0,3,0,108000,8,0.06,9
87444,Alonso,Conde,69,SPAIN,RB,,,,,69,RIGHT,29,184,68,49,69,66,71,68,0,,9998,1,True,0,0,,,False,2,9,8,3,0,46,0,45,21,13,12,0,0,3,6,0,287,229,39.88,0,0,1,1,1,0,32400,3,0.08,1
92179,Seung-Bin,Choo,69,KOREA_REPUBLIC,CAM,CDM,CF,55,69,69,RIGHT,28,188,67,73,66,71,45,51,0,,9916,3,True,0,0,,,False,1,8,3,15,1,11,1,57,31,13,11,4,0,2,8,0,457,326,54.58,0,0,7,1,0,6,43200,5,1.08,3
72420,Marcial,Aranda,70,MEXICO,RM,ST,,70,,70,RIGHT,28,172,65,73,76,70,40,68,0,,9846,5,True,0,0,,,False,4,27,14,26,10,27,3,226,48,37,29,2,0,7,17,0,682,502,108.32,0,0,17,5,1,6,91800,7,2.21,5
9757,Nedjeljko,Radanović,67,CROATIA,GK,,,,,67,RIGHT,32,176,0,0,0,0,0,0,67,3,10000,0,True,0,0,,,False,0,0,18,0,0,0,1,0,0,0,0,0,6,1,3,0,63,57,20.91,0,8,0,0,0,0,16200,1,0,0
42513,Francisco,Sosa,68,SPAIN,CB,,,,,68,RIGHT,27,182,73,25,62,45,70,71,0,,10000,0,True,0,0,,,False,1,1,18,0,0,6,0,7,0,0,1,0,0,3,5,0,147,136,33.73,0,0,0,0,2,0,27000,2,0,0
