id,firstName,lastName,overall,nationality,primaryPosition,secondaryPosition,tertiaryPosition,secondaryOverall,tertiaryOverall,maxOverall,preferredFoot,age,height,pace,shooting,passing,dribbling,defense,physical,goalkeeping,retirementYears,energy,nbSeasonYellows,ownerMatchesClubOwner,revenueShare,totalRevenueShare,nbMatches,revenueSharePenalty,autoAccept,stats.assists,stats.chancesCreated,stats.clearances,stats.crosses,stats.crossesAccurate,stats.defensiveDuelsWon,stats.draws,stats.dribbledPast,stats.dribblingSuccess,stats.foulsCommitted,stats.foulsSuffered,stats.goals,stats.goalsConceded,stats.losses,stats.nbMatches,stats.ownGoals,stats.passes,stats.passesAccurate,stats.rating,stats.redCards,stats.saves,stats.shots,stats.shotsIntercepted,stats.shotsInterceptions,stats.shotsOnTarget,stats.time,stats.wins,stats.xG,stats.yellowCards
90838,Barry,Quinlan,72,REPUBLIC_OF_IRELAND,CB,RB,,65,,72,LEFT,29,175,67,44,52,48,75,81,0,,9203,1,True,0,0,,,False,0,0,95,1,0,55,6,40,13,12,26,0,0,7,22,1,776,724,160.97,0,0,1,0,6,1,118800,9,0.06,1
66469,Albrecht,Wunderlich,70,GERMANY,LM,,,,,70,LEFT,28,179,73,69,77,67,51,66,0,,9170,9,True,0,0,,,False,11,44,25,101,29,68,6,222,117,44,57,0,0,5,20,0,955,717,134.07,0,0,15,0,2,9,108000,9,1.2,9
40852,Pedro,Gabriel,70,PORTUGAL,CB,,,,,70,LEFT,28,186,77,50,49,56,73,73,0,,9629,4,True,0,0,,,False,2,2,73,3,0,68,6,60,22,22,17,0,0,5,21,0,730,668,144.03,1,0,0,0,8,0,110932,10,0,6
52145,Domingos,Arantes,70,BRAZIL,CM,CDM,,68,,70,RIGHT,31,177,62,66,69,73,64,75,0,,9794,10,True,0,0,,,False,0,13,22,18,6,42,4,69,72,35,21,1,0,6,19,0,1099,918,128.63,0,0,10,4,1,3,102600,9,1.3,10
203872,Derek,Chapman,71,UNITED_STATES,ST,CAM,,61,,71,LEFT,23,183,78,83,50,57,41,62,0,,9500,1,True,0,0,,,False,0,7,9,40,5,21,4,44,43,23,17,17,0,5,19,0,392,264,128.95,0,0,57,12,1,29,102600,10,9.12,1
52140,Yaroslav,Isaev,72,RUSSIA,ST,,,,,72,RIGHT,31,187,69,75,53,74,51,71,0,,9534,4,True,0,0,,,False,1,13,4,53,8,42,4,54,87,22,19,10,0,6,20,0,460,316,132.64,0,0,70,17,0,25,108000,10,9.28,4
189034,Sean,Thomas,72,ENGLAND,GK,,,,,72,RIGHT,25,175,0,0,0,0,0,0,72,,9379,0,True,0,0,,,False,0,0,82,0,0,0,5,1,0,0,0,0,19,6,21,0,314,310,149.83,0,45,0,0,0,0,113400,10,0,0
177905,Seong-Yun,Ham,71,KOREA_REPUBLIC,CB,RB,,65,,71,LEFT,32,173,73,40,49,62,73,72,0,2,9728,0,True,0,0,,,False,0,2,38,3,1,61,4,36,19,12,14,0,0,6,18,0,722,668,126.51,0,0,0,0,4,0,97200,8,0,0
3107,Eneko,Bernal,70,SPAIN,CAM,CM,LM,70,70,70,RIGHT,30,182,76,52,74,74,69,81,0,,9155,2,True,0,0,,,False,3,27,27,54,12,59,4,65,70,21,25,1,0,6,21,0,1269,1048,148.24,0,0,18,4,1,8,113400,11,1.34,2
167170,Gunnar,Dahlgren,71,SWEDEN,CM,CDM,,64,,71,RIGHT,25,189,60,53,84,67,51,65,0,,9795,1,True,0,0,,,False,2,25,22,70,13,22,6,52,37,15,13,0,0,4,16,0,949,784,109.05,0,0,7,4,2,2,86400,6,0.45,1
33160,Steffen,Borg,68,DENMARK,CDM,CM,,59,,68,RIGHT,33,188,66,46,58,61,73,78,0,2,9911,0,True,0,0,,,False,0,4,9,1,1,8,3,10,14,7,4,0,0,2,7,0,308,266,49.09,0,0,0,0,0,0,37800,2,0,0
160635,Ben,Fuller,68,ENGLAND,CB,RB,,60,,68,RIGHT,23,178,58,45,45,51,70,74,0,,9453,4,False,0,0,,,False,0,0,63,3,2,76,5,57,17,23,25,0,0,5,21,0,791,722,147.1,0,0,1,0,14,1,113400,11,0.08,4
92647,Arnaud,Fernandez,70,FRANCE,RM,,,,,70,RIGHT,24,186,76,66,73,77,46,62,0,,9601,7,True,0,0,,,False,6,32,9,77,11,35,6,162,144,32,46,2,0,3,18,0,828,637,126.25,0,0,12,4,2,2,97200,9,1.34,7
