id,firstName,lastName,overall,nationality,primaryPosition,secondaryPosition,tertiaryPosition,secondaryOverall,tertiaryOverall,maxOverall,preferredFoot,age,height,pace,shooting,passing,dribbling,defense,physical,goalkeeping,retirementYears,energy,nbSeasonYellows,ownerMatchesClubOwner,revenueShare,totalRevenueShare,nbMatches,revenueSharePenalty,autoAccept,stats.assists,stats.chancesCreated,stats.clearances,stats.crosses,stats.crossesAccurate,stats.defensiveDuelsWon,stats.draws,stats.dribbledPast,stats.dribblingSuccess,stats.foulsCommitted,stats.foulsSuffered,stats.goals,stats.goalsConceded,stats.losses,stats.nbMatches,stats.ownGoals,stats.passes,stats.passesAccurate,stats.rating,stats.redCards,stats.saves,stats.shots,stats.shotsIntercepted,stats.shotsInterceptions,stats.shotsOnTarget,stats.time,stats.wins,stats.xG,stats.yellowCards
116694,Tetsuya,Oka,69,JAPAN,GK,,,,,69,RIGHT,24,182,0,0,0,0,0,0,69,,9216,0,True,0,0,,,False,0,0,119,0,0,0,6,2,0,0,1,0,42,11,25,0,374,149,154.15,0,43,0,0,0,0,135000,8,0,0
28308,Ehsan,Al Harbi,67,SAUDI_ARABIA,GK,,,,,67,RIGHT,32,187,0,0,0,0,0,0,67,,9999,0,True,0,0,,,False,0,0,22,0,0,0,1,0,0,0,0,0,7,2,5,0,76,28,30.27,0,7,0,0,0,0,27000,2,0,0
195511,Onyeka,Saminu,70,NIGERIA,LB,LWB,,69,,70,LEFT,26,178,69,25,68,72,71,67,0,,9921,4,True,0,0,,,False,0,5,50,29,4,89,3,62,43,15,12,0,0,7,15,0,681,606,100,0,0,0,0,2,0,81000,5,0,4
180436,Fernando,Resende,71,BRAZIL,LWB,LB,,70,,71,LEFT,25,174,74,38,66,77,68,79,0,,9760,2,True,0,0,,,False,2,9,74,32,6,98,4,79,38,18,7,0,0,6,15,0,663,591,101.5,0,0,0,0,1,0,81000,5,0,2
54457,Borislav,Kosanović,68,SERBIA,RB,LM,,63,,68,RIGHT,31,193,60,46,57,77,70,76,0,,9983,4,True,0,0,,,False,0,3,73,16,1,82,5,73,47,21,17,1,0,7,15,0,657,575,99.47,0,0,2,1,3,1,81000,3,0.11,4
106816,Gianluigi,Pisano,71,ITALY,CB,CM,,48,,71,RIGHT,33,182,67,25,37,64,74,73,0,2,8732,2,True,0,0,,,False,0,3,122,0,0,38,6,10,11,15,6,0,0,9,20,0,755,713,145.23,0,0,0,0,17,0,108000,5,0,2
153243,Ole,Michaelsen,68,DENMARK,CB,,,,,68,RIGHT,30,177,63,36,36,60,72,68,0,,9978,1,True,0,0,,,False,0,1,19,0,0,11,0,2,1,2,5,0,0,3,6,0,194,184,40.97,0,0,0,0,3,0,32400,3,0,1
128277,Gerard,Fraile,67,SPAIN,CB,,,,,67,RIGHT,26,184,68,37,50,48,72,66,0,,10000,0,True,0,0,,,False,1,2,73,0,0,23,1,11,3,6,4,0,0,5,10,0,349,332,68.76,0,0,0,0,5,0,54000,4,0,0
126503,Gordon,Hart,65,ENGLAND,CB,,,,,65,RIGHT,26,191,67,37,56,64,66,62,0,,10000,0,True,0,0,,,False,0,0,9,0,0,1,0,1,0,1,1,0,0,1,1,0,45,42,6.92,0,0,0,0,0,0,5400,0,0,0
206797,Jacob,Little,70,UNITED_STATES,CM,CAM,,69,,70,LEFT,25,193,59,63,70,77,69,58,0,,9286,2,True,0,0,,,False,2,13,30,9,3,86,5,108,45,31,11,0,0,11,19,0,1064,932,122.81,0,0,7,0,4,4,102600,3,0.52,2
71237,Rainer,Krieger,67,GERMANY,CDM,CM,,63,,67,RIGHT,27,177,54,51,65,66,68,66,0,,10000,2,True,0,0,,,False,1,8,5,2,0,18,1,18,13,8,5,0,0,0,3,0,165,144,20.18,0,0,1,0,1,0,16200,2,0.07,2
144524,Desmond,Wilson,65,ENGLAND,CM,,,,,65,RIGHT,25,177,65,62,65,67,60,68,0,,9948,2,True,0,0,,,False,1,8,10,3,3,38,2,59,36,12,11,0,0,4,9,0,508,435,57.11,0,0,0,0,0,0,48600,3,0,2
92534,Gernot,Kainz,70,AUSTRIA,CAM,CDM,,59,,70,RIGHT,30,176,69,73,62,75,51,63,0,,9579,2,True,0,0,,,False,4,21,13,10,0,31,6,52,73,16,23,2,0,11,19,0,692,541,126.63,0,0,42,12,1,12,102600,2,4.63,2
127149,Michel,Millet,68,FRANCE,CM,CDM,LW,65,68,68,RIGHT,25,181,65,58,66,79,59,67,0,,9879,2,True,0,0,,,False,1,11,10,15,1,35,2,67,105,23,30,0,0,4,13,0,664,564,86.28,1,0,7,4,3,1,69743,7,0.54,4
109944,Adrian,Barrientos,68,ARGENTINA,CAM,RW,CM,66,65,68,RIGHT,27,181,65,63,76,65,35,49,0,,9929,2,True,0,0,,,False,6,20,5,5,2,3,1,35,31,12,12,4,0,1,10,0,378,302,73.63,0,0,19,5,0,8,54000,8,2.41,2
114215,Stewart,Patel,68,ENGLAND,RW,RM,LW,57,67,68,RIGHT,27,198,71,69,48,78,32,48,0,,9927,5,True,0,0,,,False,3,13,11,35,2,11,3,67,179,24,42,3,0,7,15,0,432,305,102.46,0,0,20,7,0,12,81000,5,2.16,5
62763,Jean-Luc,Pollet,67,BELGIUM,RM,RW,,66,,67,LEFT,34,169,84,47,70,72,72,45,0,2,10000,0,True,0,0,,,False,0,1,1,4,0,3,0,1,16,1,1,0,0,0,1,0,29,24,7.37,0,0,4,2,0,2,5400,1,0.26,0
34395,Haci,Gökçe,68,TURKEY,LM,RW,,69,,69,LEFT,28,185,73,50,74,78,41,63,0,,9584,5,True,0,0,,,False,4,26,15,54,10,24,5,69,266,25,52,3,0,10,19,0,606,469,136.25,0,0,18,5,0,8,102600,4,2.1,5
50830,Edwin,Escobar,69,COLOMBIA,ST,RM,CF,51,63,69,RIGHT,27,172,75,78,38,67,39,55,0,,9966,1,True,0,0,,,False,0,5,5,1,1,9,3,20,36,12,17,9,0,6,13,0,216,148,85.39,1,0,35,5,2,17,69868,4,5.45,3
88139,Everaldo,Pimentel,74,BRAZIL,ST,,,,,74,RIGHT,33,189,80,78,68,69,42,57,0,1,8571,2,True,0,0,,,False,1,5,10,4,1,7,4,21,38,17,9,11,0,3,12,0,200,152,82.74,0,0,47,6,1,18,64800,5,7.49,2
161633,Adolf,Feldmann,67,GERMANY,RW,CM,ST,56,68,68,RIGHT,25,187,68,71,49,76,31,43,0,,9990,4,True,0,0,,,False,2,13,2,17,4,9,1,30,94,13,26,2,0,7,12,0,252,179,79.04,0,0,26,11,0,7,64800,4,3.41,4
269501,Gines,Catalan,67,SPAIN,LW,RW,,66,,67,RIGHT,27,179,85,62,41,79,32,63,0,,9588,0,True,0,0,,,False,3,18,5,28,6,12,4,37,217,15,43,10,0,5,14,0,411,300,105.88,0,0,32,7,0,20,75600,5,2.97,0
185636,Gaston,Benard,73,FRANCE,CM,CDM,,68,,73,RIGHT,27,180,67,60,81,71,59,70,0,,9442,2,True,0,0,,,False,4,23,26,11,4,63,5,122,93,36,33,0,0,9,21,0,1244,1060,138.84,0,0,6,4,4,1,113400,7,0.36,2
47063,Cleiton,Valentim,70,BRAZIL,CB,,,,,70,RIGHT,27,183,66,33,39,56,71,82,0,,9271,3,True,0,0,,,False,1,3,106,1,1,32,7,33,11,14,12,0,0,8,23,0,819,780,160.51,0,0,0,0,17,0,124200,8,0,3
302538,Paul,Witt,74,GERMANY,RB,RM,,59,,74,RIGHT,21,183,78,23,59,67,83,66,0,,9282,2,True,0,0,,,False,1,7,37,26,6,48,2,33,25,10,12,0,0,3,10,0,489,427,70.85,0,0,0,0,4,0,54000,5,0,2
