id,firstName,lastName,overall,nationality,primaryPosition,secondaryPosition,tertiaryPosition,secondaryOverall,tertiaryOverall,maxOverall,preferredFoot,age,height,pace,shooting,passing,dribbling,defense,physical,goalkeeping,retirementYears,energy,nbSeasonYellows,ownerMatchesClubOwner,revenueShare,totalRevenueShare,nbMatches,revenueSharePenalty,autoAccept,stats.assists,stats.chancesCreated,stats.clearances,stats.crosses,stats.crossesAccurate,stats.defensiveDuelsWon,stats.draws,stats.dribbledPast,stats.dribblingSuccess,stats.foulsCommitted,stats.foulsSuffered,stats.goals,stats.goalsConceded,stats.losses,stats.nbMatches,stats.ownGoals,stats.passes,stats.passesAccurate,stats.rating,stats.redCards,stats.saves,stats.shots,stats.shotsIntercepted,stats.shotsInterceptions,stats.shotsOnTarget,stats.time,stats.wins,stats.xG,stats.yellowCards
158863,Andrew,Kolawole,71,NIGERIA,CDM,CM,,69,,71,RIGHT,28,179,64,46,70,79,67,74,0,,9545,8,True,0,0,,,False,0,4,23,1,1,61,3,71,63,32,24,0,0,5,16,0,709,633,105.72,1,0,0,0,4,0,85396,8,0,10
141514,Carmelo,Morales,70,PARAGUAY,LB,CB,,69,,70,LEFT,26,176,78,33,72,64,70,73,0,,9361,5,True,0,0,,,False,7,20,51,50,8,73,5,64,71,17,32,1,0,5,19,0,877,783,135.12,0,0,2,0,3,1,102600,9,0.27,5
19000,Vlastislav,Böhm,71,CZECH_REPUBLIC,CM,CDM,,72,,72,RIGHT,32,182,66,66,76,63,78,64,0,3,9972,3,True,0,0,,,False,1,15,17,57,9,42,4,24,46,13,23,0,0,5,12,0,557,470,84.13,0,0,5,0,4,1,64800,3,0.39,3
139715,Menyhért,Benke,69,HUNGARY,GK,,,,,69,LEFT,30,198,0,0,0,0,0,0,69,3,10000,0,True,0,0,,,False,0,0,24,0,0,0,1,0,0,0,0,0,7,2,6,0,109,108,40.53,0,14,0,0,0,0,32400,3,0,0
116169,Takumi,Tsuchiya,70,JAPAN,RB,RM,,61,,70,RIGHT,30,176,72,46,66,57,76,69,0,,9343,1,True,0,0,,,False,2,30,55,63,10,118,3,50,56,26,30,0,0,5,17,0,683,553,122.8,0,0,1,0,6,1,91800,9,0.11,1
53528,Mathias,Weber,70,FRANCE,CB,,,,,70,RIGHT,30,198,71,24,48,43,77,64,0,2,9489,1,True,0,0,,,False,0,1,47,0,0,40,4,18,8,7,10,0,0,4,17,0,541,498,119.64,1,0,2,1,8,0,91800,9,0.2,3
20554,Yeong-Jun,Sultan,70,KOREA_REPUBLIC,LM,,,,,70,RIGHT,27,183,75,65,73,77,51,55,0,,9987,3,True,0,0,,,False,3,27,15,110,20,31,1,104,157,34,35,0,0,8,15,0,760,544,98.8,0,0,2,1,3,1,81000,6,0.3,3
159617,Raymond,Woods,71,UNITED_STATES,GK,,,,,71,RIGHT,28,178,0,0,0,0,0,0,71,,9319,0,True,0,0,,,False,0,0,144,0,0,2,6,0,0,0,0,0,35,8,22,0,461,437,150.42,0,57,0,0,0,0,118800,8,0,0
79701,Thorsten,Pfeiffer,69,GERMANY,ST,,,,,69,RIGHT,32,180,81,72,56,67,35,53,0,,9300,2,True,0,0,,,False,1,7,6,7,1,12,5,40,100,28,39,11,0,6,19,0,398,284,130.11,0,0,75,11,4,23,102600,8,11.26,2
25767,Gottfried,Bernhard,68,SWITZERLAND,CAM,LW,,69,,69,LEFT,30,185,77,69,61,73,74,66,0,2,9834,5,True,0,0,,,False,0,13,11,15,4,42,6,43,70,21,19,3,0,6,16,0,504,376,106.19,0,0,14,0,3,9,86400,4,2.48,5
82890,Eduardo,da Paixao,69,BRAZIL,CB,CM,,49,,69,RIGHT,28,195,58,29,31,74,70,76,0,,9404,2,True,0,0,,,False,0,1,66,2,0,30,5,22,29,5,9,0,0,8,21,0,644,575,140.88,0,0,1,0,24,0,113400,8,0.08,2
71620,Franco,Alvez,70,URUGUAY,ST,RW,,66,,70,RIGHT,31,185,80,71,58,67,35,74,0,,9057,1,True,0,0,,,False,3,13,7,17,2,13,3,44,73,17,41,7,0,8,21,0,414,315,136.92,0,0,73,21,0,28,113400,10,7.74,1
72237,Jerry,Morgan,68,UNITED_STATES,LWB,LB,LM,67,67,68,LEFT,32,174,78,58,68,73,62,72,0,,9991,4,True,0,0,,,False,1,6,13,20,2,67,2,90,39,12,14,0,0,5,9,0,369,324,54.83,0,0,1,1,5,0,48600,2,0.1,4
