id,firstName,lastName,overall,nationality,primaryPosition,secondaryPosition,tertiaryPosition,secondaryOverall,tertiaryOverall,maxOverall,preferredFoot,age,height,pace,shooting,passing,dribbling,defense,physical,goalkeeping,retirementYears,energy,nbSeasonYellows,ownerMatchesClubOwner,revenueShare,totalRevenueShare,nbMatches,revenueSharePenalty,autoAccept,stats.assists,stats.chancesCreated,stats.clearances,stats.crosses,stats.crossesAccurate,stats.defensiveDuelsWon,stats.draws,stats.dribbledPast,stats.dribblingSuccess,stats.foulsCommitted,stats.foulsSuffered,stats.goals,stats.goalsConceded,stats.losses,stats.nbMatches,stats.ownGoals,stats.passes,stats.passesAccurate,stats.rating,stats.redCards,stats.saves,stats.shots,stats.shotsIntercepted,stats.shotsInterceptions,stats.shotsOnTarget,stats.time,stats.wins,stats.xG,stats.yellowCards
248686,Manfred,Jakob,69,GERMANY,CB,,,,,69,RIGHT,30,177,58,50,25,39,75,75,0,,9481,0,True,0,0,,,False,0,4,74,0,0,37,2,21,3,6,10,0,0,9,19,0,697,632,128.31,0,0,1,0,12,1,102600,8,0.12,0
195377,Francesco,Perna,69,ITALY,CB,,,,,69,RIGHT,27,185,40,30,58,35,75,73,0,,9816,0,True,0,0,,,False,0,0,61,1,0,32,1,13,6,5,5,0,0,11,16,0,566,526,105.04,0,0,0,0,11,0,86400,4,0,0
77296,Kamil,Šimek,69,CZECH_REPUBLIC,GK,,,,,69,RIGHT,29,192,0,0,0,0,0,0,69,,9471,0,True,0,0,,,False,0,0,169,0,0,0,2,1,0,0,0,0,43,13,23,0,520,517,158.97,0,62,0,0,0,0,124200,8,0,0
232864,Jostein,Bruun,70,NORWAY,CB,,,,,70,RIGHT,27,175,36,29,50,52,74,73,0,,9655,0,True,0,0,,,False,0,2,73,1,0,34,3,22,6,4,9,0,0,10,19,0,714,671,120.98,0,0,1,0,11,0,102600,6,0.14,0
68037,Darren,McHugh,66,REPUBLIC_OF_IRELAND,GK,,,,,66,RIGHT,29,183,0,0,0,0,0,0,66,,9990,0,True,0,0,,,False,0,0,21,0,0,0,1,0,0,0,0,0,8,2,4,0,81,78,25.76,0,8,0,0,0,0,21600,1,0,0
147905,Murtaz,Koberidze,67,GEORGIA,ST,,,,,67,LEFT,28,192,80,74,54,58,27,59,0,,9350,2,True,0,0,,,False,1,11,10,11,1,7,2,49,50,25,31,10,0,9,19,0,505,356,124.07,0,0,42,7,2,20,102600,8,7.51,2
157240,Jochen,Janssen,67,GERMANY,ST,,,,,67,RIGHT,29,188,60,70,51,72,25,61,0,,9781,2,True,0,0,,,False,0,3,4,1,0,3,1,39,69,20,34,5,0,11,16,0,357,235,99.64,0,0,28,6,0,16,86400,4,5.53,2
239444,Jay,Andrews,72,ENGLAND,ST,LW,,67,,72,RIGHT,27,176,40,80,57,77,25,58,0,,9571,4,True,0,0,,,False,1,8,3,3,0,7,3,35,68,22,24,8,0,10,19,0,364,247,119.28,0,0,34,13,0,13,102600,6,6.3,4
110867,Halvard,Grande,70,NORWAY,RM,CM,,69,,70,RIGHT,27,189,73,66,77,72,37,66,0,,9616,4,True,0,0,,,False,4,16,18,11,3,5,3,110,32,22,10,0,0,10,19,0,1099,939,118.01,0,0,5,0,6,1,102600,6,0.76,4
90011,Orlando,Roman,63,MEXICO,LB,LM,RB,55,62,63,LEFT,29,181,72,49,54,59,68,55,0,,9317,5,True,0,0,,,False,2,13,52,27,6,152,2,148,36,28,20,0,0,9,19,0,888,697,120.37,0,0,1,0,3,0,102600,8,0.06,5
75560,Diego,Vigano,63,ITALY,RB,LB,,62,,63,RIGHT,27,181,73,38,51,66,67,55,0,,9761,4,True,0,0,,,False,0,4,34,26,2,123,1,137,35,32,11,0,0,11,16,0,750,560,92.81,0,0,0,0,7,0,86400,4,0,4
171147,Kenneth,Hartley,69,ENGLAND,CM,RM,,68,,69,RIGHT,26,187,67,61,79,65,56,57,0,,9336,3,True,0,0,,,False,3,6,23,4,0,24,2,69,17,15,18,0,0,9,19,0,1008,861,120.47,0,0,3,0,12,2,102600,8,0.28,3
207010,Fidel,del Rio,67,SPAIN,LM,RM,LW,66,64,67,RIGHT,28,191,68,47,74,70,58,58,0,,9788,6,True,0,0,,,False,4,13,17,43,6,74,1,179,64,41,24,3,0,10,15,0,757,558,91.35,0,0,9,1,1,4,81000,4,1.42,6
231109,Ádám,Sági,71,HUNGARY,RM,,,,,71,LEFT,26,179,74,62,80,76,41,56,0,,9571,6,True,0,0,,,False,6,22,25,64,8,30,2,223,88,35,31,2,0,11,19,0,884,661,117.97,0,0,15,2,3,7,102600,6,2.92,6
81150,Alin,Arsene,68,ROMANIA,CM,,,,,68,RIGHT,28,167,66,68,74,64,56,66,0,,9997,3,True,0,0,,,False,1,6,13,1,0,22,0,47,11,11,15,0,0,8,12,0,704,588,73.7,0,0,3,2,2,0,64800,4,0.24,3
141507,Raymond,Stewart,70,ENGLAND,LM,RB,,60,,70,LEFT,24,187,67,70,74,72,51,57,0,,9336,4,True,0,0,,,False,2,18,18,65,12,66,2,201,80,33,33,2,0,9,19,0,870,644,120.52,0,0,9,2,6,4,102600,8,1.98,4
67477,Mohamed,Shaaban,73,EGYPT,RB,RWB,,72,,73,RIGHT,29,182,80,52,68,64,76,74,0,,9659,5,True,0,0,,,False,2,11,56,57,15,146,3,122,31,40,25,0,0,10,19,0,995,803,122.98,0,0,3,0,6,2,102600,6,0.41,5
326826,Didier,Aubry,68,FRANCE,CM,,,,,68,RIGHT,26,178,64,57,76,60,69,71,0,,9884,1,True,0,0,,,False,0,0,3,0,0,10,2,22,4,7,6,0,0,3,5,0,259,226,29.12,0,0,0,0,1,0,27000,0,0,1
