id,firstName,lastName,overall,nationality,primaryPosition,secondaryPosition,tertiaryPosition,secondaryOverall,tertiaryOverall,maxOverall,preferredFoot,age,height,pace,shooting,passing,dribbling,defense,physical,goalkeeping,retirementYears,energy,nbSeasonYellows,ownerMatchesClubOwner,revenueShare,totalRevenueShare,nbMatches,revenueSharePenalty,autoAccept,stats.assists,stats.chancesCreated,stats.clearances,stats.crosses,stats.crossesAccurate,stats.defensiveDuelsWon,stats.draws,stats.dribbledPast,stats.dribblingSuccess,stats.foulsCommitted,stats.foulsSuffered,stats.goals,stats.goalsConceded,stats.losses,stats.nbMatches,stats.ownGoals,stats.passes,stats.passesAccurate,stats.rating,stats.redCards,stats.saves,stats.shots,stats.shotsIntercepted,stats.shotsInterceptions,stats.shotsOnTarget,stats.time,stats.wins,stats.xG,stats.yellowCards
190535,Dag,Thorstensen,78,NORWAY,LB,,,,,78,LEFT,28,182,81,54,68,80,78,87,0,,9444,6,True,0,0,,,False,9,37,126,60,16,168,4,113,129,47,31,0,0,5,24,0,1236,977,174.66,0,0,9,4,5,2,129600,15,0.58,6
87410,Victor,Carrera,67,SPAIN,ST,,,,,67,RIGHT,32,167,81,70,52,62,27,64,0,,9980,2,True,0,0,,,False,0,4,1,0,0,5,1,9,14,10,6,4,0,2,6,0,111,76,40.81,0,0,21,6,0,8,32400,3,4.21,2
58257,Edmond,Valette,67,FRANCE,GK,,,,,67,RIGHT,33,186,0,0,0,0,0,0,67,,9990,0,True,0,0,,,False,0,0,38,0,0,0,0,0,0,0,0,0,6,2,6,0,131,77,43.83,0,14,0,0,0,0,32400,4,0,0
195021,Quentin,Besson,70,FRANCE,CB,,,,,70,LEFT,23,182,49,30,25,62,77,65,0,,9374,2,True,0,0,,,False,0,3,91,0,0,55,4,34,16,13,6,0,0,4,21,0,545,465,146.34,0,0,4,0,11,3,113400,13,0.49,2
76709,Giampaolo,Colombo,71,ITALY,RB,RWB,RM,70,62,71,RIGHT,29,187,88,36,71,60,72,64,0,,9632,6,True,0,0,,,False,1,16,62,27,4,126,3,108,57,37,37,1,0,2,19,0,859,706,130.67,0,0,4,1,9,3,102600,14,1.24,6
105044,Herbert,Seitz,71,GERMANY,RM,LW,CAM,74,74,74,LEFT,29,174,84,65,76,78,52,42,0,,9152,7,True,0,0,,,False,10,68,12,102,18,59,4,84,213,31,45,6,0,4,21,0,839,613,160.21,0,0,46,10,1,23,113400,13,5.82,7
171134,Emiliano,Luna,70,ARGENTINA,CB,,,,,70,RIGHT,28,180,72,27,28,58,73,77,0,,9349,3,True,0,0,,,False,0,4,89,0,0,40,4,22,12,15,13,0,0,4,22,1,631,520,153.65,0,0,3,0,17,1,118800,14,0.32,3
190344,Samuel,Michaud,71,FRANCE,LM,RM,,70,,71,LEFT,22,180,83,72,76,74,42,72,0,,9981,1,True,0,0,,,False,0,6,14,4,0,8,1,84,28,13,7,0,0,3,8,0,335,270,49.85,1,0,2,1,0,0,41125,4,0.23,3
12193,Finbar,Slattery,65,REPUBLIC_OF_IRELAND,RW,RM,,57,,65,RIGHT,30,175,81,71,52,65,51,55,0,,9977,2,True,0,0,,,False,3,21,4,46,8,21,1,42,34,19,20,1,0,3,9,0,326,213,59.36,0,0,11,5,0,2,48600,5,1.41,2
12403,Gelu,Diaconu,64,ROMANIA,LM,LW,ST,69,66,69,RIGHT,27,179,80,57,63,79,30,65,0,,9980,1,True,0,0,,,False,0,12,7,23,3,4,1,33,77,12,18,3,0,3,8,0,283,205,58.03,0,0,20,5,1,11,43200,4,3.42,1
127842,Reinhold,Vetter,65,GERMANY,ST,CF,,60,,65,RIGHT,25,185,77,69,51,57,41,71,0,,10000,0,True,0,0,,,False,1,3,0,0,0,1,0,3,10,2,0,1,0,1,2,0,33,20,13.98,0,0,5,1,1,4,10800,1,1.09,0
