id,firstName,lastName,overall,nationality,primaryPosition,secondaryPosition,tertiaryPosition,secondaryOverall,tertiaryOverall,maxOverall,preferredFoot,age,height,pace,shooting,passing,dribbling,defense,physical,goalkeeping,retirementYears,energy,nbSeasonYellows,ownerMatchesClubOwner,revenueShare,totalRevenueShare,nbMatches,revenueSharePenalty,autoAccept,stats.assists,stats.chancesCreated,stats.clearances,stats.crosses,stats.crossesAccurate,stats.defensiveDuelsWon,stats.draws,stats.dribbledPast,stats.dribblingSuccess,stats.foulsCommitted,stats.foulsSuffered,stats.goals,stats.goalsConceded,stats.losses,stats.nbMatches,stats.ownGoals,stats.passes,stats.passesAccurate,stats.rating,stats.redCards,stats.saves,stats.shots,stats.shotsIntercepted,stats.shotsInterceptions,stats.shotsOnTarget,stats.time,stats.wins,stats.xG,stats.yellowCards
5972,Edgar,Silvero,69,PARAGUAY,RB,LB,,68,,69,RIGHT,32,187,89,63,61,71,70,55,0,,9909,5,True,0,0,,,False,2,11,38,45,5,124,4,112,151,33,41,1,0,6,16,0,890,727,108.92,1,0,6,3,1,2,85956,6,0.46,7
107617,Moises,Garces,69,COLOMBIA,RB,,,,,69,RIGHT,31,175,72,48,74,61,68,78,0,,9128,5,True,0,0,,,False,4,23,67,48,7,116,3,122,62,36,31,0,0,6,18,0,1199,953,120.8,0,0,3,2,1,0,97200,9,0.18,5
77580,Jean-Charles,Cohen,69,FRANCE,GK,,,,,69,RIGHT,29,186,0,0,0,0,0,0,69,,9972,0,True,0,0,,,False,0,0,44,0,0,0,2,0,0,0,0,0,5,1,7,0,141,140,53.58,0,20,0,0,0,0,37800,4,0,0
68965,Michael,Wichmann,69,GERMANY,LM,LW,,70,,70,RIGHT,28,173,83,66,75,67,53,61,0,,9382,2,True,0,0,,,False,4,22,10,48,9,30,3,44,72,24,36,2,0,9,18,0,474,357,118.78,0,0,22,10,0,6,97200,6,3.03,2
57837,Michael,Murphy,73,ENGLAND,GK,,,,,73,LEFT,31,185,0,0,0,0,0,0,73,,9681,0,False,600,800,13,200,True,0,0,102,0,0,0,4,1,0,0,0,0,36,9,19,0,358,355,129.3,0,63,0,0,0,0,102600,6,0,0
73391,Oskar,Leskovec,73,SLOVENIA,ST,LM,,61,,73,RIGHT,29,183,69,75,57,76,25,71,0,,9365,1,False,600,800,13,200,True,2,10,10,4,1,3,4,32,43,13,22,12,0,9,18,0,293,227,123.18,0,0,60,13,0,24,97200,5,11.91,1
211714,Emiliano,Sala,69,ITALY,LB,,,,,69,LEFT,26,186,70,27,66,66,72,63,0,,9494,4,True,0,0,,,False,2,13,59,21,3,134,5,85,58,29,21,1,0,8,18,0,664,528,115.39,1,0,5,3,7,1,97200,5,0.68,6
16510,Klaus,Hessellund,70,DENMARK,RW,LW,,69,,70,LEFT,32,186,80,62,61,76,60,66,0,,9867,5,False,500,700,14,200,False,2,14,9,49,6,46,5,45,156,22,37,6,0,5,16,0,464,338,112.59,0,0,24,5,2,13,86400,6,5.3,5
86026,Svyatoslav,Gordeev,73,RUSSIA,CAM,CM,LM,71,71,73,RIGHT,31,178,60,66,78,74,58,47,0,,9230,7,True,0,0,,,False,2,14,22,17,2,41,4,95,52,32,23,1,0,7,17,0,774,596,106.66,0,0,15,3,2,5,91800,6,2.7,7
12816,Anders,Nørgaard,71,DENMARK,CAM,ST,RM,70,66,71,RIGHT,30,187,67,76,72,67,37,61,0,,9335,2,True,0,0,,,False,4,19,8,13,5,11,3,40,31,25,13,12,0,5,17,0,471,380,120.74,0,0,53,9,2,25,91800,9,12.2,2
