id,firstName,lastName,overall,nationality,primaryPosition,secondaryPosition,tertiaryPosition,secondaryOverall,tertiaryOverall,maxOverall,preferredFoot,age,height,pace,shooting,passing,dribbling,defense,physical,goalkeeping,retirementYears,energy,nbSeasonYellows,ownerMatchesClubOwner,revenueShare,totalRevenueShare,nbMatches,revenueSharePenalty,autoAccept,stats.assists,stats.chancesCreated,stats.clearances,stats.crosses,stats.crossesAccurate,stats.defensiveDuelsWon,stats.draws,stats.dribbledPast,stats.dribblingSuccess,stats.foulsCommitted,stats.foulsSuffered,stats.goals,stats.goalsConceded,stats.losses,stats.nbMatches,stats.ownGoals,stats.passes,stats.passesAccurate,stats.rating,stats.redCards,stats.saves,stats.shots,stats.shotsIntercepted,stats.shotsInterceptions,stats.shotsOnTarget,stats.time,stats.wins,stats.xG,stats.yellowCards
179956,Mircea,Neamtu,70,ROMANIA,CDM,CM,,62,,70,RIGHT,30,182,53,36,66,64,75,69,0,,9339,2,True,0,0,,,False,0,10,27,2,0,31,2,24,21,22,18,0,0,10,15,0,744,624,97.69,0,0,5,4,3,1,81000,3,0.32,2
132478,Isak,Widén,71,SWEDEN,LM,RM,,70,,71,RIGHT,29,174,52,70,72,72,63,70,0,,9348,7,True,0,0,,,False,4,32,15,105,17,79,2,124,68,48,21,0,0,11,16,0,725,539,102.27,1,0,7,1,0,3,85558,3,0.6,9
130652,Jeremy,Black,72,UNITED_STATES,LWB,LW,LB,59,71,72,RIGHT,30,193,74,29,64,70,78,59,0,,9686,5,True,0,0,,,False,2,15,37,75,11,83,1,57,64,37,23,0,0,13,17,0,945,724,106.7,0,0,1,0,2,1,91800,3,0.18,5
240270,Marc,Bruinsma,72,NETHERLANDS,GK,,,,,72,RIGHT,30,178,0,0,0,0,0,0,72,,9452,0,True,0,0,,,False,0,0,117,0,0,0,4,2,0,0,0,0,51,12,20,0,415,408,122.88,0,48,0,0,0,0,108000,4,0,0
230822,Jürgen,Schramm,71,GERMANY,RWB,RB,,70,,71,RIGHT,29,182,62,60,68,68,76,64,0,,9399,7,True,0,0,,,False,2,27,27,71,11,101,4,56,41,25,20,0,0,9,17,0,855,669,109.37,0,0,3,0,3,2,91800,4,0.26,7
61524,Ricardo,Franco,69,SPAIN,LM,CM,,68,,69,RIGHT,32,182,86,72,63,74,70,72,0,,9651,10,True,0,0,,,False,4,35,15,143,28,117,2,110,84,60,36,6,0,13,18,0,915,622,120.8,0,0,24,7,3,12,97200,3,3.32,10
70122,Karl,Ernst,68,GERMANY,CAM,CM,,67,,68,RIGHT,32,190,74,60,73,68,50,76,0,,9923,1,True,0,0,,,False,5,12,1,7,2,20,3,30,48,17,13,3,0,7,13,0,510,413,89.81,0,0,35,11,0,14,70200,3,5.17,1
49929,Sherif,Metushi,69,ALBANIA,LB,RB,,68,,69,LEFT,29,186,73,41,69,63,72,64,0,3,9642,5,True,0,0,,,False,5,17,33,52,12,86,3,72,59,36,21,0,0,10,16,0,821,621,97.94,0,0,0,0,6,0,86400,3,0,5
26155,Wiesław,Stefaniak,67,POLAND,CB,,,,,67,LEFT,32,174,53,49,57,57,70,68,0,,9629,3,True,0,0,,,False,0,1,44,1,0,40,2,27,13,19,13,0,0,12,17,0,676,632,102.56,0,0,0,0,10,0,91800,3,0,3
17850,Georg,Klose,68,GERMANY,RM,,,,,68,RIGHT,30,186,81,51,73,80,41,48,0,,9797,4,True,0,0,,,False,6,40,14,113,19,26,4,97,47,31,17,0,0,8,16,0,673,508,105.18,0,0,16,2,0,4,86400,4,1.74,4
